match_id,route_group,plane_start_x,plane_start_y,plane_end_x,plane_end_y,plane_angle,p1_center_x,p1_center_y,p1_radius,p2_center_x,p2_center_y,p2_radius,p3_center_x,p3_center_y,p3_radius,p4_center_x,p4_center_y,p4_radius,p5_center_x,p5_center_y,p5_radius,p6_center_x,p6_center_y,p6_radius,p7_center_x,p7_center_y,p7_radius,p8_center_x,p8_center_y,p8_radius,p9_center_x,p9_center_y,p9_radius
08fbe9ab-968c-4076-a50c-f581a482ef6e,southwest_to_northeast_georgopol,-68587.61783854167,724620.1302083334,378412.404296875,324279.8525390625,-41.84812681874437,269873.625,257526.84375,203699.6875,332328.53125,281646.03125,112034.828125,376278.03125,283539.75,67220.8984375,370844.5,281949.46875,36971.49609375,370950.03125,293752.40625,18485.748046875,373281.59375,286256.71875,9242.8740234375,372533.1875,284893.21875,4621.43701171875,,,,,,
677393ff-dd20-42e4-a136-e8fa3888f739,east_to_west,974268.4326923077,493830.5264423077,563913.2840909091,417687.6647727273,-169.4881174214048,604851.25,598707.5,203699.6875,572048.0,678042.0,112034.828125,591878.0,684522.1875,67220.8984375,597067.125,658689.5,36971.49609375,594168.25,642442.6875,18485.748046875,593764.625,642521.1875,9242.8740234375,591970.1875,641293.5625,4621.43701171875,,,,,,
263c6804-e30a-47bf-9dac-167c130f3f0b,northwest_to_southeast,59938.505078125,1679.5392578125,404136.19375,422593.2171875,50.72578134624214,410576.9375,252235.359375,203699.6875,362791.0625,222491.625,112034.828125,355843.875,206204.140625,67220.8984375,353347.75,183868.546875,40332.5390625,345552.5625,179186.03125,26216.150390625,346404.75,184203.453125,17040.498046875,347990.03125,188561.453125,11076.3232421875,347171.03125,188605.15625,7753.42626953125,,,
7e4978b9-150a-4fd0-afe2-c37d997f5f8a,north_to_south_severny,340784.32386363635,-159692.74573863635,505294.6789772727,424737.1200284091,74.27869335214828,588779.75,374892.34375,203699.6875,618970.625,297539.1875,112034.828125,620176.875,306704.25,67220.8984375,642244.6875,319449.6875,36971.49609375,627738.5625,321001.75,18485.748046875,632685.9375,315853.03125,9242.8740234375,630440.25,317288.90625,4621.43701171875,,,,,,
1a20e325-fc75-4496-9d57-47c0eca15b62,northwest_to_southeast_georgopol,-49050.032421875,67649.187109375,476665.42578125,530576.1822916666,41.3660383538037,508104.4375,435551.09375,203699.6875,503831.15625,412376.15625,112034.828125,504315.40625,397434.84375,67220.8984375,532620.875,407231.3125,36971.49609375,545793.8125,402251.15625,18485.748046875,539464.0625,397470.5,9242.8740234375,,,,,,,,,
a79382ac-60d7-4eac-bb51-0a2caa9aaf9e,southwest_to_northeast_military,-60551.65340909091,744256.6022727273,396199.2,391499.471875,-37.67957267829872,387128.65625,393922.96875,203699.6875,419158.96875,358555.21875,112034.828125,398252.21875,367738.0,67220.8984375,395650.78125,356373.3125,36971.49609375,405232.5,347631.625,18485.748046875,413903.71875,345704.25,9242.8740234375,412865.1875,343012.03125,4621.43701171875,,,,,,
4a19288a-257a-4a6d-a52b-067797bc2312,south_to_north_military,324209.0125,948011.98125,379624.4867788461,360594.83173076925,-84.61080792167658,194690.25,415211.40625,203699.6875,127595.046875,372710.65625,112034.828125,115386.078125,372978.46875,67220.8984375,117392.484375,365067.65625,36971.49609375,133042.21875,363265.34375,18485.748046875,134714.3125,357774.0,9242.8740234375,,,,,,,,,
92809868-537e-4302-8969-68839ae9636d,north_to_south_severny,212646.95625,-119549.584375,294454.0965909091,366851.83238636365,80.45285897614052,184589.234375,280387.0,203699.6875,105858.9765625,320987.75,112034.828125,144815.90625,323283.96875,67220.8984375,132419.796875,344751.8125,36971.49609375,119700.390625,343758.0,18485.748046875,112642.53125,339066.125,9242.8740234375,113761.3671875,342626.6875,4621.43701171875,,,,,,
57b5b9fd-1161-4937-b6e2-b1c4b61c8f9b,southeast_to_northwest,925535.0267857143,644373.0178571428,366993.1647727273,379350.8494318182,-154.61615830812886,541506.75,325367.59375,203699.6875,540218.3125,290645.5625,112034.828125,543434.75,263568.1875,67220.8984375,525200.375,272738.3125,36971.49609375,520149.25,257961.640625,18485.748046875,524716.75,258420.75,9242.8740234375,523366.5,257563.90625,4621.43701171875,522717.1875,259496.90625,2310.718505859375,,,
1b261877-b74e-43c0-8fff-b1137ddccdf5,northeast_to_southwest_severny,712369.2355769231,-76840.60336538461,353098.33203125,324359.1953125,131.8441665933891,393525.25,339536.1875,203699.6875,412307.15625,359283.5,112034.828125,409314.625,385606.0,67220.8984375,420887.90625,359819.59375,36971.49609375,431439.3125,362080.46875,18485.748046875,427454.53125,354606.21875,9242.8740234375,427182.84375,357136.75,4621.43701171875,425848.125,358604.96875,2310.718505859375,,,
4fe8addf-dc44-461c-9409-109d05b34a9a,northeast_to_southwest,935989.2556818182,242435.18607954544,469775.65,480120.76875,152.98654862610925,604385.375,478836.84375,203699.6875,617950.1875,447224.15625,112034.828125,598740.5,447404.5625,67220.8984375,607374.75,421816.8125,36971.49609375,613744.3125,412986.875,18485.748046875,,,,,,,,,,,,
50a7ee12-85a9-47b8-9348-e40e36fbbe11,northwest_to_southeast_severny,47333.12038352273,-8495.286310369318,402952.34598214284,347500.6380208333,45.03032994099552,461636.46875,285760.375,203699.6875,454763.71875,240402.40625,112034.828125,417796.78125,223184.953125,67220.8984375,442984.25,234503.75,36971.49609375,433153.4375,220322.765625,18485.748046875,433520.9375,222006.0,9242.8740234375,433558.125,221089.1875,4621.43701171875,435279.6875,221421.609375,2310.718505859375,,,
5f5a35a9-2879-494d-a279-77fa2eddaaaf,south_to_north_military,530275.6785714285,964569.8035714285,335748.8564453125,363399.12890625,-107.93054488661834,561674.6875,629002.6875,203699.6875,520513.4375,623547.6875,112034.828125,541890.25,613787.6875,67220.8984375,534010.625,610600.6875,36971.49609375,546596.875,602758.5,18485.748046875,548259.5,601421.4375,9242.8740234375,550357.5625,604857.0,4621.43701171875,551850.9375,606211.75,2310.718505859375,,,
f95ca71d-ec02-4927-9d14-39ef9dbc27e9,east_to_west_military,887093.4261363636,649072.8693181818,497873.725,536991.26875,-163.93545812969168,614427.6875,383838.40625,203699.6875,662926.5625,433761.90625,112034.828125,652974.0,457290.78125,67220.8984375,645603.875,477290.96875,36971.49609375,649155.375,460811.65625,18485.748046875,644113.875,458708.0,9242.8740234375,642175.0,456129.75,4621.43701171875,,,,,,
2d1932b1-3b86-4c1f-969d-336e748280b0,east_to_west_yasnaya,931974.9791666666,219813.24088541666,427080.615625,296505.38125,171.36294338486582,493749.1875,374181.21875,203699.6875,470248.46875,354166.28125,112034.828125,504833.0625,328243.0625,67220.8984375,489534.4375,340159.875,40332.5390625,497540.875,344835.03125,26216.150390625,492719.6875,343154.0,17040.498046875,487365.875,343135.8125,11076.3232421875,486710.84375,343159.625,7753.42626953125,486710.84375,343159.625,7.753426551818848
70d95e4d-1b50-48c9-a858-6b3a2b3151ae,north_to_south_severny,445547.66346153844,-159045.64663461538,451711.0807291667,373282.1640625,89.33664555757191,629795.0625,477840.75,203699.6875,645044.875,444658.28125,112034.828125,654509.75,449127.46875,67220.8984375,634108.1875,460226.8125,36971.49609375,628753.375,448721.6875,18485.748046875,634732.1875,453797.65625,9242.8740234375,636965.125,452285.5,4621.43701171875,636204.8125,454174.84375,2310.718505859375,,,
e796839f-b122-46a5-a47d-d0dae7b53359,southeast_to_northwest_military,805513.3571428572,765463.3973214285,328236.38707386365,490128.6164772727,-150.01992040046403,560070.0,429981.46875,203699.6875,593879.375,454034.78125,112034.828125,592492.6875,464664.4375,67220.8984375,607091.6875,477149.53125,36971.49609375,599615.5625,462541.34375,18485.748046875,601857.0625,456617.34375,9242.8740234375,606001.0,456965.0625,4621.43701171875,603978.6875,455993.96875,2310.718505859375,,,
862fa229-4f33-4199-b920-8aecf66faa74,southeast_to_northwest_military,731704.7,852069.18125,353979.28786057694,361691.22596153844,-127.60612716570462,481226.25,316209.34375,203699.6875,441422.21875,333635.09375,112034.828125,478551.6875,322320.0625,67220.8984375,491661.96875,302824.34375,36971.49609375,488515.28125,289338.5,18485.748046875,487640.375,295220.0625,9242.8740234375,487604.90625,294119.28125,4621.43701171875,,,,,,
ac8222f0-1936-4b62-8b83-2e95025aea8d,north_to_south_severny,237361.4872159091,-131129.4637784091,396165.928125,361534.65,72.13388852998048,486695.75,204996.734375,203699.6875,556334.0625,149544.40625,112034.828125,553040.0625,153969.25,67220.8984375,535335.8125,150481.453125,36971.49609375,526760.75,134592.921875,18485.748046875,535522.375,136984.4375,9242.8740234375,531613.5625,134535.484375,4621.43701171875,531556.3125,134343.546875,2310.718505859375,,,
22e85c5b-9497-4e57-85f4-5bf3a2181d04,north_to_south_severny,458455.1583333333,-157899.39583333334,425780.1106770833,248978.71354166666,94.59138301353254,250859.71875,221874.390625,203699.6875,303806.65625,154867.5,112034.828125,270999.65625,169088.703125,67220.8984375,247937.828125,181790.53125,36971.49609375,244625.78125,183890.359375,18485.748046875,245009.171875,190696.28125,9242.8740234375,242678.546875,192084.296875,4621.43701171875,,,,,,
e7fff43d-a02a-4b98-8acf-15ee59b53469,northwest_to_southeast_pochinki,437609.025,418490.090625,472311.83125,448697.771875,41.038526805520924,504586.34375,230902.671875,203699.6875,580330.4375,193019.03125,112034.828125,582453.8125,161752.609375,67220.8984375,571171.1875,153227.8125,40332.5390625,565444.9375,152329.09375,26216.150390625,562388.8125,146029.578125,17040.498046875,565821.125,146855.734375,11076.3232421875,,,,,,
fc5f5cb0-94da-4229-8774-72dd610bacb9,northwest_to_southeast_georgopol,-77726.428125,135206.6625,477400.8778409091,558601.3920454546,37.33270940926533,435942.65625,591680.0,203699.6875,455062.75,602470.875,112034.828125,436063.125,627416.375,67220.8984375,430261.15625,650340.3125,36971.49609375,442194.0625,663443.0,18485.748046875,434578.75,659293.8125,9242.8740234375,433975.3125,658663.25,4621.43701171875,432795.21875,659554.0625,2310.718505859375,,,
8cbf3a0e-106f-4d2d-aa55-c731703576f5,north_to_south_severny,618561.3708333333,-124036.66197916666,517809.746875,345857.934375,102.10174292607815,425577.8125,174894.46875,203699.6875,440242.25,186533.75,112034.828125,425466.25,154793.3125,67220.8984375,429417.0,179955.703125,36971.49609375,435132.78125,164759.71875,18485.748046875,437161.34375,168536.875,9242.8740234375,438702.75,165007.234375,4621.43701171875,,,,,,
921f15d4-c631-4eed-bae6-87635c721f9d,west_to_east_georgopol,-150072.8017578125,295027.517578125,261997.2546875,411174.08125,15.741085216854252,232137.234375,235057.15625,203699.6875,196965.1875,194928.03125,112034.828125,197899.140625,156780.96875,67220.8984375,186607.125,168140.46875,36971.49609375,182605.078125,179117.234375,18485.748046875,179965.296875,176340.65625,9242.8740234375,182635.65625,175307.03125,4621.43701171875,,,,,,
cbd0a40e-3963-4ade-a432-a5a8930566f2,east_to_west,910619.24375,316697.7125,350835.0302734375,328203.40234375,178.82252009969108,269276.0,172696.3125,203699.6875,301085.875,162476.515625,112034.828125,308406.9375,185355.546875,67220.8984375,329407.0,195424.390625,36971.49609375,322631.4375,204038.59375,18485.748046875,324589.9375,211805.25,9242.8740234375,,,,,,,,,
c0ed0770-beeb-4ee0-b043-d4d89db558ea,northeast_to_southwest_yasnaya,780969.75,19576.921875,412297.3658854167,471906.2447916667,129.18185966822068,441801.375,608308.625,203699.6875,350607.875,612934.6875,112034.828125,348527.78125,588744.0,67220.8984375,368445.53125,576558.75,36971.49609375,384040.34375,581993.875,18485.748046875,377854.21875,583320.3125,9242.8740234375,377915.59375,587472.375,4621.43701171875,377710.6875,586383.1875,2310.718505859375,,,
b595f5e6-10be-44fd-b457-a16707e2f198,south_to_north_military,151826.03515625,896335.1145833334,276671.153125,268712.459375,-78.74971812960263,352026.4375,160156.0,203699.6875,330127.1875,148571.5625,112034.828125,341098.25,184777.375,67220.8984375,343290.6875,181564.90625,36971.49609375,342036.9375,164450.375,18485.748046875,,,,,,,,,,,,
57be4163-83b5-4cdc-a215-b8affca80b6f,northeast_to_southwest_yasnaya,905308.84375,197018.796875,537445.1207386364,369117.02698863635,154.92832714139314,575727.4375,489906.625,203699.6875,576833.125,476244.03125,112034.828125,565637.125,477460.75,67220.8984375,575530.375,450803.75,36971.49609375,574589.9375,435243.34375,18485.748046875,582628.5,430965.9375,9242.8740234375,584544.6875,429543.6875,4621.43701171875,,,,,,
d59f6f1c-7a71-416b-8c5d-88542fc669d0,north_to_south_severny,500811.859375,-160085.634375,335776.121875,442138.61875,105.3252969440995,138822.09375,404002.625,203699.6875,213357.65625,418130.75,112034.828125,229326.84375,448191.65625,67220.8984375,240626.4375,465465.4375,36971.49609375,225714.078125,476110.75,18485.748046875,220675.328125,473211.90625,9242.8740234375,223210.296875,469390.65625,4621.43701171875,,,,,,
0d6e589b-071f-460c-9737-699497a62a7b,north_to_south_severny,174943.209375,-86454.09296875,285620.68303571426,368571.25334821426,76.32921207413949,218970.53125,291543.4375,203699.6875,201416.21875,265979.625,112034.828125,198798.9375,225506.84375,67220.8984375,198260.984375,251489.34375,36971.49609375,201766.546875,258483.734375,18485.748046875,202822.234375,263092.9375,9242.8740234375,,,,,,,,,
bbcce3ff-c59d-434a-8c31-ad00e12a6158,northeast_to_southwest_severny,511307.671875,-151713.7875,256305.2215909091,377654.25,115.72063223269704,122032.40625,413556.28125,203699.6875,145568.296875,480983.09375,112034.828125,180894.78125,487401.71875,67220.8984375,195443.4375,492844.9375,36971.49609375,194480.015625,475505.8125,18485.748046875,187977.21875,471170.53125,9242.8740234375,,,,,,,,,
98110ef0-47d6-4209-b73f-668452805ff8,southeast_to_northwest_military,873968.125,737490.1534090909,439583.89182692306,489898.73557692306,-150.31761595858669,485174.0,614472.6875,203699.6875,525332.625,630144.0625,112034.828125,489813.25,655329.0625,67220.8984375,462953.78125,665311.375,36971.49609375,452489.4375,679781.9375,18485.748046875,449236.5,678376.875,9242.8740234375,452538.59375,679764.375,4621.43701171875,451543.65625,678037.5,2310.718505859375,,,
eb05a2a1-f040-416b-a112-89f7bc05bac8,west_to_east_georgopol,-141393.55338541666,442592.3802083333,324486.8721217105,352050.20888157893,-10.998126427157342,299361.0625,491751.46875,203699.6875,313867.96875,516892.09375,112034.828125,356048.875,513843.78125,67220.8984375,337591.625,527185.5,36971.49609375,337680.0625,538009.375,18485.748046875,335680.5,529874.625,9242.8740234375,335290.0,526603.1875,4621.43701171875,337316.53125,526316.8125,2310.718505859375,,,
8849d600-10c4-48a3-958e-e1201e8553de,east_to_west,958503.0,427750.04595588235,434396.3828125,503772.24375,171.74674992969045,385838.78125,358774.71875,203699.6875,445998.90625,427718.0625,112034.828125,459867.40625,435969.8125,67220.8984375,435768.59375,429131.40625,36971.49609375,425833.625,443163.9375,18485.748046875,433110.5,446251.5625,9242.8740234375,436184.0625,443660.15625,4621.43701171875,436333.875,443832.125,2310.718505859375,,,
6f825437-5f5a-4a56-897f-ff81ec282c97,west_to_east_georgopol,-153691.96754807694,299667.7163461539,361987.9384765625,327581.1328125,3.0983594295366284,386406.8125,134664.25,203699.6875,356779.125,124340.6328125,112034.828125,369656.4375,108407.0078125,67220.8984375,350366.5625,130901.296875,36971.49609375,339836.625,117817.9921875,18485.748046875,343934.625,115735.6953125,9242.8740234375,343859.375,116659.5078125,4621.43701171875,345096.03125,114860.9921875,2310.718505859375,,,
bc56b618-6fe4-4ada-9fd3-a6d1d935a0f7,southeast_to_northwest_military,892631.3928571428,708457.5044642857,496538.190625,514287.28125,-153.885283952761,516931.59375,653730.875,203699.6875,481272.125,579348.375,112034.828125,493018.4375,579187.1875,67220.8984375,467585.1875,581021.8125,36971.49609375,468533.28125,583676.375,18485.748046875,467956.5,578312.75,9242.8740234375,464836.1875,575698.75,4621.43701171875,466146.96875,577104.625,2310.718505859375,,,
f7cae913-1ad1-4a41-9ef5-6ec149eddd9f,west_to_east_georgopol,-131222.50071022726,219603.20738636365,541372.9,389784.2,14.19905461809168,558666.25,216541.0,203699.6875,521216.71875,217753.328125,112034.828125,519569.0625,222439.5625,67220.8984375,541480.75,212053.703125,36971.49609375,534044.0,196599.234375,18485.748046875,538735.9375,194092.71875,9242.8740234375,540252.3125,193643.40625,4621.43701171875,,,,,,
88cfc74f-3f28-498a-9c67-7851d4a5548d,northwest_to_southeast_severny,73300.37174479167,-35502.056477864586,486025.509765625,292791.9189453125,38.499793976052466,296106.65625,156728.640625,203699.6875,313193.09375,124245.8203125,112034.828125,327443.875,147430.296875,67220.8984375,337424.0625,163425.6875,36971.49609375,320005.65625,161960.015625,18485.748046875,323564.46875,168672.34375,9242.8740234375,323245.65625,165196.546875,4621.43701171875,323732.40625,163758.625,2310.718505859375,,,
ea5e4ea8-a476-4536-a32f-3ccd865e0748,west_to_east_georgopol,-123274.13560267857,197625.046875,372342.5210336539,301197.18389423075,11.803591466134323,386460.0625,173638.1875,203699.6875,304053.9375,149384.921875,112034.828125,297339.6875,142888.078125,67220.8984375,307823.125,131882.3125,36971.49609375,300906.6875,126163.140625,18485.748046875,299535.71875,124355.703125,9242.8740234375,301668.90625,125322.75,4621.43701171875,,,,,,
46904c10-eb8b-43bc-98eb-f1c1b6ed4de8,north_to_south_severny,507212.375,-160405.5625,402596.29545454547,344280.06107954547,101.71096291093768,208538.640625,458232.375,203699.6875,279998.6875,451748.40625,112034.828125,238947.21875,451439.09375,67220.8984375,247072.09375,449497.40625,36971.49609375,240797.390625,446645.6875,18485.748046875,237724.828125,441098.34375,9242.8740234375,239032.484375,439343.28125,4621.43701171875,,,,,,
491daccf-d017-480f-834c-533ecc22438e,southwest_to_northeast_military,271047.90625,962684.3854166666,537784.7708333334,459519.7434895833,-62.071111771332205,443689.90625,378705.34375,203699.6875,388728.125,368072.84375,112034.828125,414088.125,367028.84375,67220.8984375,442009.21875,361489.28125,36971.49609375,442825.53125,351938.75,18485.748046875,451611.4375,349148.40625,9242.8740234375,,,,,,,,,
f1a2ce5b-0d9d-4712-b63d-00089cc67fdd,northwest_to_southeast_georgopol,82582.84114583333,72528.9296875,304429.4776785714,375273.2109375,53.76657712072879,129582.03125,364909.5,203699.6875,173999.828125,327621.59375,112034.828125,183441.515625,286056.8125,67220.8984375,200412.1875,305025.28125,36971.49609375,202183.328125,320772.875,18485.748046875,204988.40625,318298.75,9242.8740234375,201818.59375,316275.40625,4621.43701171875,200961.859375,317827.53125,2310.718505859375,,,
56c57467-f1f6-47f5-b686-2ef72ef9af33,east_to_west_yasnaya,932370.4125,179667.1796875,428859.83203125,343989.8463541667,161.92570186135526,226290.0,312322.09375,203699.6875,265746.6875,391201.84375,112034.828125,263008.96875,433088.6875,67220.8984375,236794.9375,434028.53125,36971.49609375,232008.03125,442447.96875,18485.748046875,233726.640625,448362.875,9242.8740234375,233420.34375,445459.84375,4621.43701171875,,,,,,
52b59715-519c-413f-b739-842b04716190,southeast_to_northwest_military,693326.8522727273,860836.4090909091,302098.63701923075,380288.96995192306,-129.15007826866236,393721.09375,375050.625,203699.6875,392872.15625,446363.375,112034.828125,418128.34375,454527.6875,67220.8984375,420141.125,481072.625,36971.49609375,422233.34375,497635.65625,18485.748046875,417600.25,505105.125,9242.8740234375,420974.4375,504266.3125,4621.43701171875,419100.96875,504419.90625,2310.718505859375,,,
198f354d-9449-45ce-9edd-e8b19fc18b1e,southeast_to_northwest_military,877067.59375,726366.4375,481100.0255681818,530622.2443181818,-153.69478665367785,580618.0,607294.25,203699.6875,603314.9375,584116.375,112034.828125,596211.0,587846.4375,67220.8984375,586751.0625,598518.6875,36971.49609375,585668.4375,595967.9375,18485.748046875,592046.125,592153.25,9242.8740234375,596453.875,592113.75,4621.43701171875,,,,,,
6d822641-0a6a-4862-ab87-0854ffb239c2,northwest_to_southeast,19691.291341145832,32621.379557291668,421883.9359375,401363.86875,42.51554794473364,463742.0625,318677.8125,203699.6875,524914.1875,281734.59375,112034.828125,500415.8125,316411.0,67220.8984375,483143.0,327575.6875,36971.49609375,466942.5625,325761.0,18485.748046875,463360.96875,320658.25,9242.8740234375,459526.0625,318366.75,4621.43701171875,,,,,,
c721d6a5-282d-4a2c-a66f-9c007a7a81f8,north_to_south_severny,343940.6302083333,-157997.95572916666,389098.95,297650.215625,84.3400205044914,220979.015625,198589.25,203699.6875,249412.859375,131249.0625,112034.828125,236752.6875,122240.9609375,67220.8984375,222736.625,133973.078125,36971.49609375,214934.140625,137070.484375,18485.748046875,,,,,,,,,,,,
6774b557-7ce6-4bf4-9946-6235180e95f3,northeast_to_southwest_yasnaya,814886.8125,70300.88352272728,559474.0817307692,386380.91826923075,128.9404114217166,589703.875,614406.625,203699.6875,562005.3125,611673.1875,112034.828125,549101.125,638809.0,67220.8984375,552454.1875,666838.4375,36971.49609375,561855.875,667443.0625,18485.748046875,562326.4375,668927.5,9242.8740234375,564876.5625,667623.0,4621.43701171875,563501.0625,667606.75,2310.718505859375,,,
10d8a940-74f9-4d9f-9237-e708d43accaf,northwest_to_southeast,362197.7203125,268651.665625,369854.53125,285937.81875,66.10930326954629,457386.40625,160510.34375,203699.6875,426329.3125,238441.6875,112034.828125,451482.875,261039.328125,67220.8984375,467185.28125,279937.6875,40332.5390625,477843.21875,274317.125,26216.150390625,485138.625,274415.84375,17040.498046875,480237.6875,273803.4375,11076.3232421875,480877.4375,273821.5625,7753.42626953125,480877.4375,273821.5625,7.753426551818848
a00e6692-bf71-4c82-a094-982b1e0b9f33,southwest_to_northeast_military,180854.22301136365,879038.6875,411565.38486842107,324069.6474095395,-67.42641687052853,436180.0,184367.65625,203699.6875,475191.5625,244494.6875,112034.828125,443159.0625,236154.546875,67220.8984375,438003.125,214069.15625,36971.49609375,444448.59375,200830.578125,18485.748046875,450427.0625,205832.71875,9242.8740234375,451691.65625,203818.078125,4621.43701171875,,,,,,
386ab6c3-30ca-4683-8580-547226e7de8a,northwest_to_southeast_severny,149162.921875,-73657.19815340909,414903.196875,421940.34375,61.79971224970352,331173.53125,605974.125,203699.6875,324077.625,545992.5625,112034.828125,282574.71875,545641.3125,67220.8984375,265277.21875,545024.125,36971.49609375,271362.84375,533404.8125,18485.748046875,,,,,,,,,,,,
2295ad25-3bb7-49d2-b683-12b5f45d6bed,northeast_to_southwest_yasnaya,917940.6538461539,155481.4951923077,542141.375,409212.57692307694,145.97367812311245,263059.125,490846.9375,203699.6875,199613.734375,449250.96875,112034.828125,182340.28125,452386.09375,67220.8984375,191458.203125,477326.03125,36971.49609375,174655.46875,475442.03125,18485.748046875,182629.65625,470843.53125,9242.8740234375,185150.640625,472097.46875,4621.43701171875,,,,,,
c999d990-f068-4007-a923-855ae80c5934,northwest_to_southeast_georgopol,-50269.76328125,57929.285546875,413235.0403645833,351683.6354166667,32.36520054201641,348502.34375,511944.8125,203699.6875,337623.59375,517863.75,112034.828125,345573.71875,500596.9375,67220.8984375,340787.75,471787.53125,36971.49609375,350855.84375,483853.125,18485.748046875,344740.03125,490386.40625,9242.8740234375,,,,,,,,,
f773ffd0-75a8-4a31-925c-01df0a9f9fa5,north_to_south_severny,504582.1125,-159821.903125,431464.45192307694,293433.85216346156,99.16381238141652,583034.875,314490.84375,203699.6875,531778.25,254103.875,112034.828125,555865.4375,221848.703125,67220.8984375,550196.0625,234236.78125,36971.49609375,546436.0,248215.359375,18485.748046875,545695.25,255232.015625,9242.8740234375,548967.0625,254900.671875,4621.43701171875,549342.375,254561.578125,2310.718505859375,549342.375,254561.578125,2.310718536376953
1b9f7c28-5d62-4937-9e39-e020ee475457,west_to_east_georgopol,-83846.58877840909,265461.6619318182,245276.76875,311407.5046875,7.947169328872445,149632.53125,461322.03125,203699.6875,164713.8125,486816.53125,112034.828125,166035.578125,494241.9375,67220.8984375,145856.40625,479025.84375,40332.5390625,,,,,,,,,,,,,,,
c740b5ac-8dda-409a-86cf-f4960ee6c1b6,northeast_to_southwest_yasnaya,793570.06875,-13632.36298828125,476058.603125,415693.825,126.485060732109,439094.875,442819.375,203699.6875,364543.5,477390.46875,112034.828125,338694.84375,482921.84375,67220.8984375,327895.6875,474508.25,36971.49609375,331707.375,482052.25,18485.748046875,328799.71875,482516.03125,9242.8740234375,,,,,,,,,
c3ab3115-8a80-4adc-bea6-4a629b0f9c27,north_to_south_severny,204637.84598214287,-124052.39955357143,392454.9588068182,396470.95454545453,70.15935959848102,413804.03125,140030.0625,203699.6875,332471.4375,171899.140625,112034.828125,320533.96875,184666.53125,67220.8984375,307373.40625,188201.4375,36971.49609375,304076.53125,183521.546875,18485.748046875,298752.84375,183315.640625,9242.8740234375,,,,,,,,,
3be31b29-c9b1-429a-a4d9-ef58026e3594,northeast_to_southwest_severny,704148.1294642857,-79527.30301339286,414289.9557291667,331419.4212239583,125.19694154247193,492914.84375,471047.125,203699.6875,553141.1875,405071.8125,112034.828125,542734.8125,378925.28125,67220.8984375,523728.03125,382209.84375,36971.49609375,524714.5625,377828.9375,18485.748046875,530301.6875,383795.625,9242.8740234375,529092.9375,382982.5,4621.43701171875,530677.625,382314.5,2310.718505859375,,,
9e9283fb-d0a1-4085-9096-7c8814c8ea75,southeast_to_northwest_military,835338.6105769231,778753.5721153846,515146.5710227273,407391.4744318182,-130.76823391070099,414204.03125,439720.0,203699.6875,338446.40625,388313.21875,112034.828125,350701.90625,417447.46875,67220.8984375,331017.71875,415229.875,36971.49609375,329247.46875,424296.21875,18485.748046875,335441.71875,425319.875,9242.8740234375,336628.875,421601.71875,4621.43701171875,,,,,,
f6d49c78-35af-47df-994b-6a096135fef0,north_to_south_severny,351569.21875,-134596.06119791666,384916.7585227273,310846.77769886365,85.71860727481055,233808.28125,480175.3125,203699.6875,249663.078125,529453.5625,112034.828125,231434.0,541882.625,67220.8984375,250902.140625,525069.1875,36971.49609375,241919.46875,510983.625,18485.748046875,238430.96875,512950.09375,9242.8740234375,235585.296875,515071.5625,4621.43701171875,,,,,,
10ba9562-258e-4ae2-823e-9e4786289c9b,west_to_east_georgopol,-125482.90024038461,228705.23197115384,277444.5944602273,308451.1505681818,11.195091165633727,159567.75,346966.4375,203699.6875,122955.796875,292969.3125,112034.828125,155642.609375,297004.65625,67220.8984375,146261.59375,325008.0625,36971.49609375,145264.921875,333918.28125,18485.748046875,143838.09375,331547.71875,9242.8740234375,,,,,,,,,
64024785-0267-45de-978d-297ae49e8e67,north_to_south_severny,336038.07366071426,-54745.095982142855,404315.8619791667,345288.228515625,80.31407817730529,605158.3125,450968.96875,203699.6875,613180.875,422428.65625,112034.828125,612932.0625,454046.25,67220.8984375,604409.75,442243.65625,40332.5390625,614175.625,432219.28125,26216.150390625,606766.0,429295.15625,17040.498046875,609078.1875,424892.0,11076.3232421875,609606.375,424819.125,7753.42626953125,,,
a3b95e47-04a2-431f-a07b-93f21dad608c,north_to_south_severny,484448.453125,-115273.57421875,518007.73660714284,417583.66964285716,86.39627852352643,620646.5625,279243.125,203699.6875,585354.9375,266734.09375,112034.828125,595057.1875,241900.875,67220.8984375,597457.6875,237685.515625,36971.49609375,585537.4375,243550.359375,18485.748046875,593712.625,242295.03125,9242.8740234375,590931.75,241661.109375,4621.43701171875,,,,,,
69aefc21-01cd-47f9-833c-bbdf9eb07931,south_to_north_military,388813.2829861111,975690.1493055555,448554.73295454547,524410.4730113636,-82.45890063156014,541040.625,265582.5,203699.6875,462286.125,306751.375,112034.828125,430439.71875,291986.21875,67220.8984375,409572.9375,293900.71875,36971.49609375,422457.84375,290051.6875,18485.748046875,429176.53125,291505.0625,9242.8740234375,426628.0,291173.03125,4621.43701171875,426146.09375,289384.53125,2310.718505859375,,,
